country	country_code	year_week	source	new_cases	number_sequenced	percent_cases_sequenced	valid_denominator	variant	number_detections_variant	number_sequenced_known_variant	percent_variant
Germany	DE	2020-38	GISAID	12300	130	1.1	TRUE	UNK	0	130	0.0
Germany	DE	2020-39	GISAID	13068	199	1.5	TRUE	Other	197	197	100.0
Germany	DE	2020-39	GISAID	13068	199	1.5	TRUE	XBB.1.5	0	197	0.0
Germany	DE	2020-39	GISAID	13068	199	1.5	TRUE	B.1.351	0	197	0.0
Germany	DE	2020-39	GISAID	13068	199	1.5	TRUE	B.1.617.2	0	197	0.0
Germany	DE	2020-39	GISAID	13068	199	1.5	TRUE	B.1.1.7	0	197	0.0
Germany	DE	2020-39	GISAID	13068	199	1.5	TRUE	B.1.427/B.1.429	0	197	0.0
Germany	DE	2020-39	GISAID	13068	199	1.5	TRUE	B.1.525	0	197	0.0
Germany	DE	2020-39	GISAID	13068	199	1.5	TRUE	B.1.616	0	197	0.0
Germany	DE	2020-39	GISAID	13068	199	1.5	TRUE	B.1.617.1	0	197	0.0
Germany	DE	2020-39	GISAID	13068	199	1.5	TRUE	B.1.620	0	197	0.0
Germany	DE	2020-39	GISAID	13068	199	1.5	TRUE	B.1.621	0	197	0.0
Germany	DE	2020-39	GISAID	13068	199	1.5	TRUE	BA.1	0	197	0.0
Germany	DE	2020-39	GISAID	13068	199	1.5	TRUE	BA.2	0	197	0.0
Germany	DE	2020-39	GISAID	13068	199	1.5	TRUE	BA.2.75	0	197	0.0
Germany	DE	2020-39	GISAID	13068	199	1.5	TRUE	BA.4	0	197	0.0
Germany	DE	2020-39	GISAID	13068	199	1.5	TRUE	BA.5	0	197	0.0
Germany	DE	2020-39	GISAID	13068	199	1.5	TRUE	BQ.1	0	197	0.0
Germany	DE	2020-39	GISAID	13068	199	1.5	TRUE	C.37	0	197	0.0
Germany	DE	2020-39	GISAID	13068	199	1.5	TRUE	P.1	0	197	0.0
Germany	DE	2020-39	GISAID	13068	199	1.5	TRUE	P.3	0	197	0.0
Germany	DE	2020-39	GISAID	13068	199	1.5	TRUE	XBB	0	197	0.0
Germany	DE	2020-39	GISAID	13068	199	1.5	TRUE	UNK	1	197	0.5
Germany	DE	2020-40	GISAID	15946	157	1	TRUE	Other	153	153	100.0
Germany	DE	2020-40	GISAID	15946	157	1	TRUE	XBB.1.5	0	153	0.0
Germany	DE	2020-40	GISAID	15946	157	1	TRUE	B.1.351	0	153	0.0
Germany	DE	2020-40	GISAID	15946	157	1	TRUE	B.1.617.2	0	153	0.0
Germany	DE	2020-40	GISAID	15946	157	1	TRUE	B.1.1.7	0	153	0.0
Germany	DE	2020-40	GISAID	15946	157	1	TRUE	B.1.427/B.1.429	0	153	0.0
Germany	DE	2020-40	GISAID	15946	157	1	TRUE	B.1.525	0	153	0.0
Germany	DE	2020-40	GISAID	15946	157	1	TRUE	B.1.616	0	153	0.0
Germany	DE	2020-40	GISAID	15946	157	1	TRUE	B.1.617.1	0	153	0.0
Germany	DE	2020-40	GISAID	15946	157	1	TRUE	B.1.620	0	153	0.0
Germany	DE	2020-40	GISAID	15946	157	1	TRUE	B.1.621	0	153	0.0
Germany	DE	2020-40	GISAID	15946	157	1	TRUE	BA.1	0	153	0.0
Germany	DE	2020-40	GISAID	15946	157	1	TRUE	BA.2	0	153	0.0
Germany	DE	2020-40	GISAID	15946	157	1	TRUE	BA.2.75	0	153	0.0
Germany	DE	2020-40	GISAID	15946	157	1	TRUE	BA.4	0	153	0.0
Germany	DE	2020-40	GISAID	15946	157	1	TRUE	BA.5	0	153	0.0
Germany	DE	2020-40	GISAID	15946	157	1	TRUE	BQ.1	0	153	0.0
Germany	DE	2020-40	GISAID	15946	157	1	TRUE	C.37	0	153	0.0
Germany	DE	2020-40	GISAID	15946	157	1	TRUE	P.1	0	153	0.0
Germany	DE	2020-40	GISAID	15946	157	1	TRUE	P.3	0	153	0.0
Germany	DE	2020-40	GISAID	15946	157	1	TRUE	XBB	0	153	0.0
Germany	DE	2020-40	GISAID	15946	157	1	TRUE	UNK	4	153	2.6
Germany	DE	2020-41	GISAID	26141	203	0.8	TRUE	Other	191	198	96.5
Germany	DE	2020-41	GISAID	26141	203	0.8	TRUE	XBB.1.5	0	198	0.0
Germany	DE	2020-41	GISAID	26141	203	0.8	TRUE	B.1.351	0	198	0.0
Germany	DE	2020-41	GISAID	26141	203	0.8	TRUE	B.1.617.2	7	198	3.5
Germany	DE	2020-41	GISAID	26141	203	0.8	TRUE	B.1.1.7	0	198	0.0
Germany	DE	2020-41	GISAID	26141	203	0.8	TRUE	B.1.427/B.1.429	0	198	0.0
Germany	DE	2020-41	GISAID	26141	203	0.8	TRUE	B.1.525	0	198	0.0
Germany	DE	2020-41	GISAID	26141	203	0.8	TRUE	B.1.616	0	198	0.0
Germany	DE	2020-41	GISAID	26141	203	0.8	TRUE	B.1.617.1	0	198	0.0
Germany	DE	2020-41	GISAID	26141	203	0.8	TRUE	B.1.620	0	198	0.0
Germany	DE	2020-41	GISAID	26141	203	0.8	TRUE	B.1.621	0	198	0.0
Germany	DE	2020-41	GISAID	26141	203	0.8	TRUE	BA.1	0	198	0.0
Germany	DE	2020-41	GISAID	26141	203	0.8	TRUE	BA.2	0	198	0.0
Germany	DE	2020-41	GISAID	26141	203	0.8	TRUE	BA.2.75	0	198	0.0
Germany	DE	2020-41	GISAID	26141	203	0.8	TRUE	BA.4	0	198	0.0
Germany	DE	2020-41	GISAID	26141	203	0.8	TRUE	BA.5	0	198	0.0
Germany	DE	2020-41	GISAID	26141	203	0.8	TRUE	BQ.1	0	198	0.0
Germany	DE	2020-41	GISAID	26141	203	0.8	TRUE	C.37	0	198	0.0
Germany	DE	2020-41	GISAID	26141	203	0.8	TRUE	P.1	0	198	0.0
Germany	DE	2020-41	GISAID	26141	203	0.8	TRUE	P.3	0	198	0.0
Germany	DE	2020-41	GISAID	26141	203	0.8	TRUE	XBB	0	198	0.0
Germany	DE	2020-41	GISAID	26141	203	0.8	TRUE	UNK	5	198	2.5
Germany	DE	2020-42	GISAID	42032	230	0.5	TRUE	Other	185	227	81.5
Germany	DE	2020-42	GISAID	42032	230	0.5	TRUE	XBB.1.5	0	227	0.0
Germany	DE	2020-42	GISAID	42032	230	0.5	TRUE	B.1.351	0	227	0.0
Germany	DE	2020-42	GISAID	42032	230	0.5	TRUE	B.1.617.2	42	227	18.5
Germany	DE	2020-42	GISAID	42032	230	0.5	TRUE	B.1.1.7	0	227	0.0
Germany	DE	2020-42	GISAID	42032	230	0.5	TRUE	B.1.427/B.1.429	0	227	0.0
Germany	DE	2020-42	GISAID	42032	230	0.5	TRUE	B.1.525	0	227	0.0
Germany	DE	2020-42	GISAID	42032	230	0.5	TRUE	B.1.616	0	227	0.0
Germany	DE	2020-42	GISAID	42032	230	0.5	TRUE	B.1.617.1	0	227	0.0
Germany	DE	2020-42	GISAID	42032	230	0.5	TRUE	B.1.620	0	227	0.0
Germany	DE	2020-42	GISAID	42032	230	0.5	TRUE	B.1.621	0	227	0.0
Germany	DE	2020-42	GISAID	42032	230	0.5	TRUE	BA.1	0	227	0.0
Germany	DE	2020-42	GISAID	42032	230	0.5	TRUE	BA.2	0	227	0.0
Germany	DE	2020-42	GISAID	42032	230	0.5	TRUE	BA.2.75	0	227	0.0
Germany	DE	2020-42	GISAID	42032	230	0.5	TRUE	BA.4	0	227	0.0
Germany	DE	2020-42	GISAID	42032	230	0.5	TRUE	BA.5	0	227	0.0
Germany	DE	2020-42	GISAID	42032	230	0.5	TRUE	BQ.1	0	227	0.0
Germany	DE	2020-42	GISAID	42032	230	0.5	TRUE	C.37	0	227	0.0
Germany	DE	2020-42	GISAID	42032	230	0.5	TRUE	P.1	0	227	0.0
Germany	DE	2020-42	GISAID	42032	230	0.5	TRUE	P.3	0	227	0.0
Germany	DE	2020-42	GISAID	42032	230	0.5	TRUE	XBB	0	227	0.0
Germany	DE	2020-42	GISAID	42032	230	0.5	TRUE	UNK	3	227	1.3
Germany	DE	2020-43	GISAID	74781	205	0.3	TRUE	Other	197	199	99.0
Germany	DE	2020-43	GISAID	74781	205	0.3	TRUE	XBB.1.5	0	199	0.0
Germany	DE	2020-43	GISAID	74781	205	0.3	TRUE	B.1.351	0	199	0.0
Germany	DE	2020-43	GISAID	74781	205	0.3	TRUE	B.1.617.2	2	199	1.0
Germany	DE	2020-43	GISAID	74781	205	0.3	TRUE	B.1.1.7	0	199	0.0
Germany	DE	2020-43	GISAID	74781	205	0.3	TRUE	B.1.427/B.1.429	0	199	0.0
Germany	DE	2020-43	GISAID	74781	205	0.3	TRUE	B.1.525	0	199	0.0
Germany	DE	2020-43	GISAID	74781	205	0.3	TRUE	B.1.616	0	199	0.0
Germany	DE	2020-43	GISAID	74781	205	0.3	TRUE	B.1.617.1	0	199	0.0
Germany	DE	2020-43	GISAID	74781	205	0.3	TRUE	B.1.620	0	199	0.0
Germany	DE	2020-43	GISAID	74781	205	0.3	TRUE	B.1.621	0	199	0.0
Germany	DE	2020-43	GISAID	74781	205	0.3	TRUE	BA.1	0	199	0.0
Germany	DE	2020-43	GISAID	74781	205	0.3	TRUE	BA.2	0	199	0.0
Germany	DE	2020-43	GISAID	74781	205	0.3	TRUE	BA.2.75	0	199	0.0
Germany	DE	2020-43	GISAID	74781	205	0.3	TRUE	BA.4	0	199	0.0
Germany	DE	2020-43	GISAID	74781	205	0.3	TRUE	BA.5	0	199	0.0
Germany	DE	2020-43	GISAID	74781	205	0.3	TRUE	BQ.1	0	199	0.0
Germany	DE	2020-43	GISAID	74781	205	0.3	TRUE	C.37	0	199	0.0
Germany	DE	2020-43	GISAID	74781	205	0.3	TRUE	P.1	0	199	0.0
Germany	DE	2020-43	GISAID	74781	205	0.3	TRUE	P.3	0	199	0.0
Germany	DE	2020-43	GISAID	74781	205	0.3	TRUE	XBB	0	199	0.0
Germany	DE	2020-43	GISAID	74781	205	0.3	TRUE	UNK	6	199	3.0
Germany	DE	2020-44	GISAID	110996	310	0.3	TRUE	Other	256	297	86.2
Germany	DE	2020-44	GISAID	110996	310	0.3	TRUE	XBB.1.5	0	297	0.0
Germany	DE	2020-44	GISAID	110996	310	0.3	TRUE	B.1.351	0	297	0.0
Germany	DE	2020-44	GISAID	110996	310	0.3	TRUE	B.1.617.2	40	297	13.5
Germany	DE	2020-44	GISAID	110996	310	0.3	TRUE	B.1.1.7	0	297	0.0
Germany	DE	2020-44	GISAID	110996	310	0.3	TRUE	B.1.427/B.1.429	1	297	0.3
Germany	DE	2020-44	GISAID	110996	310	0.3	TRUE	B.1.525	0	297	0.0
Germany	DE	2020-44	GISAID	110996	310	0.3	TRUE	B.1.616	0	297	0.0
Germany	DE	2020-44	GISAID	110996	310	0.3	TRUE	B.1.617.1	0	297	0.0
Germany	DE	2020-44	GISAID	110996	310	0.3	TRUE	B.1.620	0	297	0.0
Germany	DE	2020-44	GISAID	110996	310	0.3	TRUE	B.1.621	0	297	0.0
Germany	DE	2020-44	GISAID	110996	310	0.3	TRUE	BA.1	0	297	0.0
Germany	DE	2020-44	GISAID	110996	310	0.3	TRUE	BA.2	0	297	0.0
Germany	DE	2020-44	GISAID	110996	310	0.3	TRUE	BA.2.75	0	297	0.0
Germany	DE	2020-44	GISAID	110996	310	0.3	TRUE	BA.4	0	297	0.0
Germany	DE	2020-44	GISAID	110996	310	0.3	TRUE	BA.5	0	297	0.0
Germany	DE	2020-44	GISAID	110996	310	0.3	TRUE	BQ.1	0	297	0.0
Germany	DE	2020-44	GISAID	110996	310	0.3	TRUE	C.37	0	297	0.0
Germany	DE	2020-44	GISAID	110996	310	0.3	TRUE	P.1	0	297	0.0
Germany	DE	2020-44	GISAID	110996	310	0.3	TRUE	P.3	0	297	0.0
Germany	DE	2020-44	GISAID	110996	310	0.3	TRUE	XBB	0	297	0.0
Germany	DE	2020-44	GISAID	110996	310	0.3	TRUE	UNK	11	297	3.7
Germany	DE	2020-45	GISAID	125697	236	0.2	TRUE	Other	216	216	100.0
Germany	DE	2020-45	GISAID	125697	236	0.2	TRUE	XBB.1.5	0	216	0.0
Germany	DE	2020-45	GISAID	125697	236	0.2	TRUE	B.1.351	0	216	0.0
Germany	DE	2020-45	GISAID	125697	236	0.2	TRUE	B.1.617.2	0	216	0.0
Germany	DE	2020-45	GISAID	125697	236	0.2	TRUE	B.1.1.7	0	216	0.0
Germany	DE	2020-45	GISAID	125697	236	0.2	TRUE	B.1.427/B.1.429	0	216	0.0
Germany	DE	2020-45	GISAID	125697	236	0.2	TRUE	B.1.525	0	216	0.0
Germany	DE	2020-45	GISAID	125697	236	0.2	TRUE	B.1.616	0	216	0.0
Germany	DE	2020-45	GISAID	125697	236	0.2	TRUE	B.1.617.1	0	216	0.0
Germany	DE	2020-45	GISAID	125697	236	0.2	TRUE	B.1.620	0	216	0.0
Germany	DE	2020-45	GISAID	125697	236	0.2	TRUE	B.1.621	0	216	0.0
Germany	DE	2020-45	GISAID	125697	236	0.2	TRUE	BA.1	0	216	0.0
Germany	DE	2020-45	GISAID	125697	236	0.2	TRUE	BA.2	0	216	0.0
Germany	DE	2020-45	GISAID	125697	236	0.2	TRUE	BA.2.75	0	216	0.0
Germany	DE	2020-45	GISAID	125697	236	0.2	TRUE	BA.4	0	216	0.0
Germany	DE	2020-45	GISAID	125697	236	0.2	TRUE	BA.5	0	216	0.0
Germany	DE	2020-45	GISAID	125697	236	0.2	TRUE	BQ.1	0	216	0.0
Germany	DE	2020-45	GISAID	125697	236	0.2	TRUE	C.37	0	216	0.0
Germany	DE	2020-45	GISAID	125697	236	0.2	TRUE	P.1	0	216	0.0
Germany	DE	2020-45	GISAID	125697	236	0.2	TRUE	P.3	0	216	0.0
Germany	DE	2020-45	GISAID	125697	236	0.2	TRUE	XBB	0	216	0.0
Germany	DE	2020-45	GISAID	125697	236	0.2	TRUE	UNK	20	216	9.3
Germany	DE	2020-46	GISAID	127853	283	0.2	TRUE	Other	266	266	100.0
Germany	DE	2020-46	GISAID	127853	283	0.2	TRUE	XBB.1.5	0	266	0.0
Germany	DE	2020-46	GISAID	127853	283	0.2	TRUE	B.1.351	0	266	0.0
Germany	DE	2020-46	GISAID	127853	283	0.2	TRUE	B.1.617.2	0	266	0.0
Germany	DE	2020-46	GISAID	127853	283	0.2	TRUE	B.1.1.7	0	266	0.0
Germany	DE	2020-46	GISAID	127853	283	0.2	TRUE	B.1.427/B.1.429	0	266	0.0
Germany	DE	2020-46	GISAID	127853	283	0.2	TRUE	B.1.525	0	266	0.0
Germany	DE	2020-46	GISAID	127853	283	0.2	TRUE	B.1.616	0	266	0.0
Germany	DE	2020-46	GISAID	127853	283	0.2	TRUE	B.1.617.1	0	266	0.0
Germany	DE	2020-46	GISAID	127853	283	0.2	TRUE	B.1.620	0	266	0.0
Germany	DE	2020-46	GISAID	127853	283	0.2	TRUE	B.1.621	0	266	0.0
Germany	DE	2020-46	GISAID	127853	283	0.2	TRUE	BA.1	0	266	0.0
Germany	DE	2020-46	GISAID	127853	283	0.2	TRUE	BA.2	0	266	0.0
Germany	DE	2020-46	GISAID	127853	283	0.2	TRUE	BA.2.75	0	266	0.0
Germany	DE	2020-46	GISAID	127853	283	0.2	TRUE	BA.4	0	266	0.0
Germany	DE	2020-46	GISAID	127853	283	0.2	TRUE	BA.5	0	266	0.0
Germany	DE	2020-46	GISAID	127853	283	0.2	TRUE	BQ.1	0	266	0.0
Germany	DE	2020-46	GISAID	127853	283	0.2	TRUE	C.37	0	266	0.0
Germany	DE	2020-46	GISAID	127853	283	0.2	TRUE	P.1	0	266	0.0
Germany	DE	2020-46	GISAID	127853	283	0.2	TRUE	P.3	0	266	0.0
Germany	DE	2020-46	GISAID	127853	283	0.2	TRUE	XBB	0	266	0.0
Germany	DE	2020-46	GISAID	127853	283	0.2	TRUE	UNK	14	266	5.3
Germany	DE	2020-47	GISAID	128402	310	0.2	TRUE	Other	298	298	100.0
Germany	DE	2020-47	GISAID	128402	310	0.2	TRUE	XBB.1.5	0	298	0.0
Germany	DE	2020-47	GISAID	128402	310	0.2	TRUE	B.1.351	0	298	0.0
Germany	DE	2020-47	GISAID	128402	310	0.2	TRUE	B.1.617.2	0	298	0.0
Germany	DE	2020-47	GISAID	128402	310	0.2	TRUE	B.1.1.7	0	298	0.0
Germany	DE	2020-47	GISAID	128402	310	0.2	TRUE	B.1.427/B.1.429	0	298	0.0
Germany	DE	2020-47	GISAID	128402	310	0.2	TRUE	B.1.525	0	298	0.0
Germany	DE	2020-47	GISAID	128402	310	0.2	TRUE	B.1.616	0	298	0.0
Germany	DE	2020-47	GISAID	128402	310	0.2	TRUE	B.1.617.1	0	298	0.0
Germany	DE	2020-47	GISAID	128402	310	0.2	TRUE	B.1.620	0	298	0.0
Germany	DE	2020-47	GISAID	128402	310	0.2	TRUE	B.1.621	0	298	0.0
Germany	DE	2020-47	GISAID	128402	310	0.2	TRUE	BA.1	0	298	0.0
Germany	DE	2020-47	GISAID	128402	310	0.2	TRUE	BA.2	0	298	0.0
Germany	DE	2020-47	GISAID	128402	310	0.2	TRUE	BA.2.75	0	298	0.0
Germany	DE	2020-47	GISAID	128402	310	0.2	TRUE	BA.4	0	298	0.0
Germany	DE	2020-47	GISAID	128402	310	0.2	TRUE	BA.5	0	298	0.0
Germany	DE	2020-47	GISAID	128402	310	0.2	TRUE	BQ.1	0	298	0.0
Germany	DE	2020-47	GISAID	128402	310	0.2	TRUE	C.37	0	298	0.0
Germany	DE	2020-47	GISAID	128402	310	0.2	TRUE	P.1	0	298	0.0
Germany	DE	2020-47	GISAID	128402	310	0.2	TRUE	P.3	0	298	0.0
Germany	DE	2020-47	GISAID	128402	310	0.2	TRUE	XBB	0	298	0.0
Germany	DE	2020-47	GISAID	128402	310	0.2	TRUE	UNK	11	298	3.7
Germany	DE	2020-48	GISAID	123136	344	0.3	TRUE	Other	332	332	100.0
Germany	DE	2020-48	GISAID	123136	344	0.3	TRUE	XBB.1.5	0	332	0.0
Germany	DE	2020-48	GISAID	123136	344	0.3	TRUE	B.1.351	0	332	0.0
Germany	DE	2020-48	GISAID	123136	344	0.3	TRUE	B.1.617.2	0	332	0.0
Germany	DE	2020-48	GISAID	123136	344	0.3	TRUE	B.1.1.7	0	332	0.0
Germany	DE	2020-48	GISAID	123136	344	0.3	TRUE	B.1.427/B.1.429	0	332	0.0
Germany	DE	2020-48	GISAID	123136	344	0.3	TRUE	B.1.525	0	332	0.0
Germany	DE	2020-48	GISAID	123136	344	0.3	TRUE	B.1.616	0	332	0.0
Germany	DE	2020-48	GISAID	123136	344	0.3	TRUE	B.1.617.1	0	332	0.0
Germany	DE	2020-48	GISAID	123136	344	0.3	TRUE	B.1.620	0	332	0.0
Germany	DE	2020-48	GISAID	123136	344	0.3	TRUE	B.1.621	0	332	0.0
Germany	DE	2020-48	GISAID	123136	344	0.3	TRUE	BA.1	0	332	0.0
Germany	DE	2020-48	GISAID	123136	344	0.3	TRUE	BA.2	0	332	0.0
Germany	DE	2020-48	GISAID	123136	344	0.3	TRUE	BA.2.75	0	332	0.0
Germany	DE	2020-48	GISAID	123136	344	0.3	TRUE	BA.4	0	332	0.0
Germany	DE	2020-48	GISAID	123136	344	0.3	TRUE	BA.5	0	332	0.0
Germany	DE	2020-48	GISAID	123136	344	0.3	TRUE	BQ.1	0	332	0.0
Germany	DE	2020-48	GISAID	123136	344	0.3	TRUE	C.37	0	332	0.0
Germany	DE	2020-48	GISAID	123136	344	0.3	TRUE	P.1	0	332	0.0
Germany	DE	2020-48	GISAID	123136	344	0.3	TRUE	P.3	0	332	0.0
Germany	DE	2020-48	GISAID	123136	344	0.3	TRUE	XBB	0	332	0.0
Germany	DE	2020-48	GISAID	123136	344	0.3	TRUE	UNK	11	332	3.3
Germany	DE	2020-49	GISAID	128267	431	0.3	TRUE	Other	415	418	99.3
Germany	DE	2020-49	GISAID	128267	431	0.3	TRUE	XBB.1.5	0	418	0.0
Germany	DE	2020-49	GISAID	128267	431	0.3	TRUE	B.1.351	0	418	0.0
Germany	DE	2020-49	GISAID	128267	431	0.3	TRUE	B.1.617.2	0	418	0.0
Germany	DE	2020-49	GISAID	128267	431	0.3	TRUE	B.1.1.7	3	418	0.7
Germany	DE	2020-49	GISAID	128267	431	0.3	TRUE	B.1.427/B.1.429	0	418	0.0
Germany	DE	2020-49	GISAID	128267	431	0.3	TRUE	B.1.525	0	418	0.0
Germany	DE	2020-49	GISAID	128267	431	0.3	TRUE	B.1.616	0	418	0.0
Germany	DE	2020-49	GISAID	128267	431	0.3	TRUE	B.1.617.1	0	418	0.0
Germany	DE	2020-49	GISAID	128267	431	0.3	TRUE	B.1.620	0	418	0.0
Germany	DE	2020-49	GISAID	128267	431	0.3	TRUE	B.1.621	0	418	0.0
Germany	DE	2020-49	GISAID	128267	431	0.3	TRUE	BA.1	0	418	0.0
Germany	DE	2020-49	GISAID	128267	431	0.3	TRUE	BA.2	0	418	0.0
Germany	DE	2020-49	GISAID	128267	431	0.3	TRUE	BA.2.75	0	418	0.0
Germany	DE	2020-49	GISAID	128267	431	0.3	TRUE	BA.4	0	418	0.0
Germany	DE	2020-49	GISAID	128267	431	0.3	TRUE	BA.5	0	418	0.0
Germany	DE	2020-49	GISAID	128267	431	0.3	TRUE	BQ.1	0	418	0.0
Germany	DE	2020-49	GISAID	128267	431	0.3	TRUE	C.37	0	418	0.0
Germany	DE	2020-49	GISAID	128267	431	0.3	TRUE	P.1	0	418	0.0
Germany	DE	2020-49	GISAID	128267	431	0.3	TRUE	P.3	0	418	0.0
Germany	DE	2020-49	GISAID	128267	431	0.3	TRUE	XBB	0	418	0.0
Germany	DE	2020-49	GISAID	128267	431	0.3	TRUE	UNK	11	418	2.6
Germany	DE	2020-50	GISAID	156214	558	0.4	TRUE	Other	538	540	99.6
Germany	DE	2020-50	GISAID	156214	558	0.4	TRUE	XBB.1.5	0	540	0.0
Germany	DE	2020-50	GISAID	156214	558	0.4	TRUE	B.1.351	0	540	0.0
Germany	DE	2020-50	GISAID	156214	558	0.4	TRUE	B.1.617.2	0	540	0.0
Germany	DE	2020-50	GISAID	156214	558	0.4	TRUE	B.1.1.7	2	540	0.4
Germany	DE	2020-50	GISAID	156214	558	0.4	TRUE	B.1.427/B.1.429	0	540	0.0
Germany	DE	2020-50	GISAID	156214	558	0.4	TRUE	B.1.525	0	540	0.0
Germany	DE	2020-50	GISAID	156214	558	0.4	TRUE	B.1.616	0	540	0.0
Germany	DE	2020-50	GISAID	156214	558	0.4	TRUE	B.1.617.1	0	540	0.0
Germany	DE	2020-50	GISAID	156214	558	0.4	TRUE	B.1.620	0	540	0.0
Germany	DE	2020-50	GISAID	156214	558	0.4	TRUE	B.1.621	0	540	0.0
Germany	DE	2020-50	GISAID	156214	558	0.4	TRUE	BA.1	0	540	0.0
Germany	DE	2020-50	GISAID	156214	558	0.4	TRUE	BA.2	0	540	0.0
Germany	DE	2020-50	GISAID	156214	558	0.4	TRUE	BA.2.75	0	540	0.0
Germany	DE	2020-50	GISAID	156214	558	0.4	TRUE	BA.4	0	540	0.0
Germany	DE	2020-50	GISAID	156214	558	0.4	TRUE	BA.5	0	540	0.0
Germany	DE	2020-50	GISAID	156214	558	0.4	TRUE	BQ.1	0	540	0.0
Germany	DE	2020-50	GISAID	156214	558	0.4	TRUE	C.37	0	540	0.0
Germany	DE	2020-50	GISAID	156214	558	0.4	TRUE	P.1	0	540	0.0
Germany	DE	2020-50	GISAID	156214	558	0.4	TRUE	P.3	0	540	0.0
Germany	DE	2020-50	GISAID	156214	558	0.4	TRUE	XBB	0	540	0.0
Germany	DE	2020-50	GISAID	156214	558	0.4	TRUE	UNK	16	540	3.0
Germany	DE	2020-51	GISAID	174587	453	0.3	TRUE	Other	432	436	99.1
Germany	DE	2020-51	GISAID	174587	453	0.3	TRUE	XBB.1.5	0	436	0.0
Germany	DE	2020-51	GISAID	174587	453	0.3	TRUE	B.1.351	0	436	0.0
Germany	DE	2020-51	GISAID	174587	453	0.3	TRUE	B.1.617.2	0	436	0.0
Germany	DE	2020-51	GISAID	174587	453	0.3	TRUE	B.1.1.7	4	436	0.9
Germany	DE	2020-51	GISAID	174587	453	0.3	TRUE	B.1.427/B.1.429	0	436	0.0
Germany	DE	2020-51	GISAID	174587	453	0.3	TRUE	B.1.525	0	436	0.0
Germany	DE	2020-51	GISAID	174587	453	0.3	TRUE	B.1.616	0	436	0.0
Germany	DE	2020-51	GISAID	174587	453	0.3	TRUE	B.1.617.1	0	436	0.0
Germany	DE	2020-51	GISAID	174587	453	0.3	TRUE	B.1.620	0	436	0.0
Germany	DE	2020-51	GISAID	174587	453	0.3	TRUE	B.1.621	0	436	0.0
Germany	DE	2020-51	GISAID	174587	453	0.3	TRUE	BA.1	0	436	0.0
Germany	DE	2020-51	GISAID	174587	453	0.3	TRUE	BA.2	0	436	0.0
Germany	DE	2020-51	GISAID	174587	453	0.3	TRUE	BA.2.75	0	436	0.0
Germany	DE	2020-51	GISAID	174587	453	0.3	TRUE	BA.4	0	436	0.0
Germany	DE	2020-51	GISAID	174587	453	0.3	TRUE	BA.5	0	436	0.0
Germany	DE	2020-51	GISAID	174587	453	0.3	TRUE	BQ.1	0	436	0.0
Germany	DE	2020-51	GISAID	174587	453	0.3	TRUE	C.37	0	436	0.0
Germany	DE	2020-51	GISAID	174587	453	0.3	TRUE	P.1	0	436	0.0
Germany	DE	2020-51	GISAID	174587	453	0.3	TRUE	P.3	0	436	0.0
Germany	DE	2020-51	GISAID	174587	453	0.3	TRUE	XBB	0	436	0.0
Germany	DE	2020-51	GISAID	174587	453	0.3	TRUE	UNK	17	436	3.9
Germany	DE	2020-52	GISAID	138820	400	0.3	TRUE	Other	378	392	96.4
Germany	DE	2020-52	GISAID	138820	400	0.3	TRUE	XBB.1.5	0	392	0.0
Germany	DE	2020-52	GISAID	138820	400	0.3	TRUE	B.1.351	1	392	0.3
Germany	DE	2020-52	GISAID	138820	400	0.3	TRUE	B.1.617.2	0	392	0.0
Germany	DE	2020-52	GISAID	138820	400	0.3	TRUE	B.1.1.7	13	392	3.3
Germany	DE	2020-52	GISAID	138820	400	0.3	TRUE	B.1.427/B.1.429	0	392	0.0
Germany	DE	2020-52	GISAID	138820	400	0.3	TRUE	B.1.525	0	392	0.0
Germany	DE	2020-52	GISAID	138820	400	0.3	TRUE	B.1.616	0	392	0.0
Germany	DE	2020-52	GISAID	138820	400	0.3	TRUE	B.1.617.1	0	392	0.0
Germany	DE	2020-52	GISAID	138820	400	0.3	TRUE	B.1.620	0	392	0.0
Germany	DE	2020-52	GISAID	138820	400	0.3	TRUE	B.1.621	0	392	0.0
Germany	DE	2020-52	GISAID	138820	400	0.3	TRUE	BA.1	0	392	0.0
Germany	DE	2020-52	GISAID	138820	400	0.3	TRUE	BA.2	0	392	0.0
Germany	DE	2020-52	GISAID	138820	400	0.3	TRUE	BA.2.75	0	392	0.0
Germany	DE	2020-52	GISAID	138820	400	0.3	TRUE	BA.4	0	392	0.0
Germany	DE	2020-52	GISAID	138820	400	0.3	TRUE	BA.5	0	392	0.0
Germany	DE	2020-52	GISAID	138820	400	0.3	TRUE	BQ.1	0	392	0.0
Germany	DE	2020-52	GISAID	138820	400	0.3	TRUE	C.37	0	392	0.0
Germany	DE	2020-52	GISAID	138820	400	0.3	TRUE	P.1	0	392	0.0
Germany	DE	2020-52	GISAID	138820	400	0.3	TRUE	P.3	0	392	0.0
Germany	DE	2020-52	GISAID	138820	400	0.3	TRUE	XBB	0	392	0.0
Germany	DE	2020-52	GISAID	138820	400	0.3	TRUE	UNK	8	392	2.0
Germany	DE	2020-53	GISAID	122955	305	0.2	TRUE	Other	272	290	93.8
Germany	DE	2020-53	GISAID	122955	305	0.2	TRUE	XBB.1.5	0	290	0.0
